user_id,age,monthly_spend,plan_tier,is_active,email,first_name,last_name,gender,country,state_province,city,primary_device,subscription_start_date,created_at
user_04949,50.0,14.66,1,0,khartman@example.net,Wesley,Horton,Male,Canada,New Brunswick,Evansbury,Tablet,2022-11-01,2024-03-30 22:25:43.756770
user_04960,23.0,24.04,2,0,tiffanysanchez@example.net,Daniel,Harris,Male,Canada,Saskatchewan,East Rebeccabury,Desktop,2025-07-17,2025-03-23 20:39:10.473379
user_04964,7.0,23.07,2,0,vflores@example.org,Matthew,Rodriguez,Female,Canada,Nova Scotia,Port Mark,Mobile,2022-08-29,2025-03-08 18:23:21.311490
user_04970,54.0,5.93,3,0,palmersteven@example.com,David,Gonzalez,Male,USA,Florida,Jasonchester,Laptop,2024-08-27,2024-11-07 06:23:55.390135
user_04971,36.0,24.52,4,1,tylervillanueva@example.org,Samuel,Gillespie,Male,USA,Ohio,East Timothy,Smart TV,2023-05-31,2023-09-12 12:25:55.510412
user_04991,14.0,11.99,3,0,rodriguezdeanna@example.com,Kristi,Schmidt,Female,USA,Ohio,North Tarachester,Tablet,2023-04-22,2022-09-07 18:43:20.235870
user_04991,14.0,11.99,3,0,rodriguezdeanna@example.com,Kristi,Schmidt,Female,USA,Ohio,North Tarachester,Tablet,2023-04-22,2022-09-07 18:43:20.235870
user_04992,16.0,12.25,2,0,donald75@example.org,Kristina,Thompson,Prefer not to say,USA,New York,West Amy,Desktop,2022-11-27,2024-07-16 15:15:39.029544
user_04998,35.0,17.7,2,0,pettylinda@example.org,Edward,White,Other,USA,North Carolina,New Megan,Smart TV,2023-03-22,2022-09-20 11:35:01.103070
user_05010,48.0,20.21,1,0,reeveslogan@example.net,Jeffery,Guzman,Male,Canada,Manitoba,Samuelside,Tablet,2025-01-30,2025-01-25 02:36:02.545866
user_05020,44.0,13.48,3,0,kaitlyn34@example.com,Christopher,Leonard,Male,Canada,Manitoba,West Michaeltown,Smart TV,2023-10-26,2024-07-05 19:22:19.415291
user_05025,44.0,26.08,3,1,joshua23@example.net,Alec,Jones,Male,USA,Georgia,Lake Bradleystad,Gaming Console,2025-07-20,2025-06-02 17:17:13.729730
user_05042,24.0,13.81,1,0,ngarcia@example.net,Jennifer,Williams,Male,USA,Washington,Rangelborough,Gaming Console,2024-04-27,2025-05-27 19:25:46.547564
user_05043,38.0,8.12,3,0,mwells@example.com,Jennifer,Garcia,Female,Canada,Alberta,Wardview,Laptop,2023-07-08,2022-08-11 02:13:08.224944
user_05065,47.0,23.05,3,0,reynoldsshane@example.org,Jennifer,Norris,Female,Canada,Nova Scotia,Lake Andrewchester,Tablet,2025-03-25,2024-12-26 12:08:00.103289
user_05068,46.0,35.68,3,1,paulpeterson@example.org,Jill,Bender,Male,USA,Massachusetts,North Jennifer,Gaming Console,2024-11-11,2025-02-06 02:57:23.894103
user_05087,32.0,50.29,2,1,foxbrent@example.org,David,Clark,Female,USA,Missouri,New Joycetown,Desktop,2022-12-24,2024-06-04 18:48:13.577723
user_05105,63.0,13.48,3,1,nmorgan@example.net,Seth,Hart,Prefer not to say,USA,Virginia,Lake Jim,Desktop,2025-02-01,2023-11-12 01:42:58.032536
user_05108,14.0,12.41,4,0,matthewaguilar@example.org,Kevin,Sanchez,,Canada,Newfoundland and Labrador,West Lesliefort,Mobile,2024-02-05,2024-04-16 17:42:27.668521
user_05114,65.0,7.8,2,1,bishopjohn@example.net,Cassandra,Gibson,Female,USA,Pennsylvania,South Georgechester,Laptop,2023-12-04,2023-03-22 00:38:58.876092
user_05122,32.0,14.63,3,1,perryvictoria@example.net,Melissa,Davis,Female,USA,Ohio,Reillystad,Tablet,2024-10-20,2024-10-01 12:05:46.393461
user_05147,45.0,15.15,3,0,thomas05@example.com,Rose,Cardenas,Female,Canada,Prince Edward Island,New Amy,Mobile,2024-09-03,2022-09-16 02:01:15.109314
user_05152,31.0,38.46,2,1,pattersonhaley@example.com,Gabriel,George,Male,USA,Tennessee,Cowanmouth,Desktop,2024-02-19,2022-10-12 03:04:27.864139
user_05158,62.0,43.17,2,1,dweeks@example.org,Jeffrey,Adams,Male,Canada,Nova Scotia,South Lauraton,Mobile,2025-01-10,2024-04-13 14:52:17.513241
user_05166,43.0,6.2,2,0,thomasrollins@example.net,Mary,Henderson,Female,USA,Ohio,Ramirezhaven,Tablet,2024-12-05,2023-11-21 14:35:01.291310
user_05166,43.0,6.2,2,0,thomasrollins@example.net,Mary,Henderson,Female,USA,Ohio,Ramirezhaven,Tablet,2024-12-05,2023-11-21 14:35:01.291310
user_05173,21.0,7.56,2,0,alandorsey@example.net,Colin,Malone,,USA,Georgia,Lake Maria,Mobile,2024-03-18,2025-05-04 10:01:57.242393
user_05179,18.0,13.36,3,0,dustinlowery@example.net,Alex,Bell,Prefer not to say,USA,Washington,West Lucas,Tablet,2024-05-17,2025-03-13 03:10:40.915924
user_05196,49.0,7.21,3,0,joshuamartinez@example.com,Jennifer,Dillon,Male,Canada,British Columbia,Port Katherineside,Tablet,2023-09-05,2022-09-04 17:58:26.175401
user_05200,28.0,8.3,2,0,hgardner@example.com,Shelly,Henderson,Female,USA,Texas,West Michaelville,Laptop,2023-07-31,2024-07-29 08:01:33.317840
user_05208,0.0,10.49,3,0,johnsonjerry@example.com,Cheyenne,Brown,Female,Canada,Alberta,Lake Amyfurt,Tablet,2024-12-08,2023-04-02 05:38:24.951475
user_05227,47.0,37.48,2,0,scottwhitney@example.net,Charles,West,Male,USA,Maryland,Frazierside,Laptop,2023-05-09,2023-08-22 01:51:14.313785
user_05235,37.0,24.32,3,1,patricia87@example.org,Robert,Odom,Female,USA,Maryland,Austinton,Smart TV,2024-10-15,2022-12-09 17:31:36.401128
user_05236,45.0,16.1,3,0,kbarnett@example.com,Tracy,Patterson,Male,Canada,Newfoundland and Labrador,South Katietown,Mobile,2024-08-14,2024-09-21 01:12:22.959576
user_05239,38.0,42.64,3,1,kirbyjennifer@example.net,Heather,Cook,Female,Canada,British Columbia,Patrickbury,Desktop,2024-10-11,2024-11-28 04:35:55.786676
user_05244,21.0,11.21,1,1,catherine73@example.org,Sandra,Jennings,Male,USA,New York,Brittanyview,Smart TV,2024-04-20,2024-03-23 09:39:46.191568
user_05265,32.0,22.01,2,0,hallcory@example.net,Abigail,Stanley,Male,Canada,Prince Edward Island,Garrettview,Gaming Console,2024-12-12,2022-11-06 11:57:02.699990
user_05273,24.0,5.53,1,0,carlsonmark@example.org,Thomas,Allen,Prefer not to say,Canada,Manitoba,New Jean,Gaming Console,2025-02-27,2025-07-05 00:20:48.842345
user_05273,24.0,5.53,1,0,carlsonmark@example.org,Thomas,Allen,Prefer not to say,Canada,Manitoba,New Jean,Gaming Console,2025-02-27,2025-07-05 00:20:48.842345
user_05278,23.0,6.79,2,0,donnahartman@example.org,Derek,Burton,Male,USA,Texas,New Lori,Smart TV,2024-02-07,2023-12-05 19:56:55.449077
user_05287,45.0,28.27,3,0,shawn28@example.net,Christina,Patton,Male,USA,Massachusetts,Port Josephmouth,Smart TV,2023-09-19,2025-03-22 07:47:46.782584
user_05305,19.0,12.91,3,0,thomassmith@example.net,Regina,Middleton,Other,USA,Wisconsin,Lake Jenniferchester,Smart TV,2024-02-02,2022-09-21 14:04:09.237182
user_05306,29.0,13.48,2,0,oconnorthomas@example.net,Laurie,Mitchell,Female,Canada,Nova Scotia,Manningside,Smart TV,2024-07-16,2023-02-04 03:22:05.152383
user_05317,29.0,11.28,2,0,ericpalmer@example.net,Denise,Martinez,Male,USA,Ohio,Harperfurt,Desktop,2024-05-21,2023-04-29 16:07:39.194240
user_05341,44.0,23.59,1,1,danielrodriguez@example.org,Jeremy,Norris,Male,Canada,Alberta,South Jennifertown,Mobile,2024-06-15,2025-05-31 10:23:23.872908
user_05345,51.0,12.31,1,0,jamie89@example.net,Ashley,Berry,Female,USA,Washington,Hernandezberg,Mobile,2022-08-10,2025-05-15 04:37:36.160867
user_05355,30.0,13.27,4,0,joshuawood@example.net,Peggy,Davis,Male,USA,Georgia,North Michele,Laptop,2023-10-20,2022-11-27 22:57:17.174455
user_05360,33.0,8.73,2,0,thomas20@example.net,Amanda,Smith,Female,USA,Ohio,Lake Stephanie,Smart TV,2023-04-18,2022-09-27 01:19:02.254423
user_05395,18.0,12.54,2,1,julia14@example.net,Joyce,Duffy,Male,Canada,Quebec,West Bobby,Desktop,2023-10-06,2024-01-28 17:38:04.755082
user_05399,34.0,7.06,2,1,bondamanda@example.net,Juan,Dominguez,Female,USA,Maryland,Deannaborough,Gaming Console,2024-10-11,2024-10-10 16:59:09.359550
user_05403,46.0,10.63,2,1,kdavenport@example.net,Stacey,Good,,USA,Pennsylvania,East Kenneth,Gaming Console,2023-08-02,2024-02-07 00:04:44.658424
user_05420,47.0,0.94,2,1,devin58@example.net,Jenny,Baldwin,Male,USA,Michigan,East Joanneborough,Desktop,2024-12-11,2023-12-04 20:30:43.771219
user_05430,36.0,33.45,2,1,russell56@example.com,Amber,Estes,Male,USA,Georgia,Richardston,Tablet,2025-07-15,2022-11-28 00:50:12.760815
user_05431,45.0,14.62,2,1,meadowsthomas@example.com,Lindsey,Chen,Female,Canada,Manitoba,Simmonsville,Mobile,2022-10-09,2024-12-05 13:37:08.331346
user_05441,41.0,21.36,2,1,jennaholland@example.com,Bailey,Scott,Female,Canada,Ontario,Michaelfurt,Mobile,2023-03-08,2023-03-06 15:38:49.267338
user_05442,44.0,11.55,2,1,pramos@example.com,Lori,Bennett,Male,USA,New York,South Dianaland,Desktop,2023-06-25,2025-07-05 12:15:52.876418
user_05445,37.0,4.87,1,0,dcarter@example.net,Cody,Roth,Male,USA,Wisconsin,Anthonyborough,Desktop,2023-08-02,2023-11-14 06:37:14.210975
user_05460,18.0,24.08,1,0,nicholasyoung@example.org,Richard,Conway,Female,Canada,Ontario,South Samanthabury,Laptop,2024-11-04,2025-04-23 17:43:23.118505
user_05465,28.0,19.54,2,0,sanchezerin@example.net,Robert,Winters,Female,USA,Maryland,Fosterbury,Mobile,2022-09-20,2023-01-29 14:33:17.226771
user_05476,19.0,7.11,2,0,lauren65@example.org,Melissa,Ramirez,Female,USA,Indiana,Ericburgh,Desktop,2024-06-19,2025-05-28 15:51:33.009535
user_05479,46.0,14.04,2,0,markbright@example.org,Ralph,Becker,Female,USA,California,North Samuel,Gaming Console,2024-09-03,2023-04-15 00:37:20.664380
user_05486,31.0,10.78,1,0,daniel40@example.com,Kevin,Walsh,Female,USA,Pennsylvania,Brownton,Gaming Console,2024-01-03,2023-03-24 20:07:55.632871
user_05487,30.0,19.14,4,1,wdiaz@example.com,Christopher,Davis,Female,USA,New Jersey,South Kevinbury,Tablet,2025-03-30,2024-04-10 05:01:34.708744
user_05503,47.0,336.87,3,1,georgedillon@example.net,Kristy,Wheeler,Male,Canada,British Columbia,South Steve,Gaming Console,2025-03-04,2023-08-18 16:27:20.219271
user_05513,29.0,11.54,1,0,freyes@example.com,Allison,Bishop,,USA,New York,Jerryville,Smart TV,2023-04-28,2023-06-29 21:37:39.043807
user_05515,10.0,22.3,1,0,kwood@example.org,Anne,Diaz,Female,USA,North Carolina,Lake Coryview,Desktop,2025-03-01,2023-12-23 04:54:35.090101
user_05515,10.0,22.3,1,0,kwood@example.org,Anne,Diaz,Female,USA,North Carolina,Lake Coryview,Desktop,2025-03-01,2023-12-23 04:54:35.090101
user_05528,39.0,18.92,3,0,kimberly81@example.com,Maria,Lane,Male,Canada,British Columbia,North Teresa,Tablet,2023-10-11,2024-08-30 06:40:26.784080
user_05539,33.0,40.3,2,0,scottrowe@example.com,Kevin,Dean,Male,USA,Missouri,North Jennifer,Laptop,2023-04-07,2025-08-02 09:28:12.941860
user_05547,44.0,21.22,2,0,davidcombs@example.net,Brenda,Silva,Female,Canada,New Brunswick,South Heatherside,Smart TV,2024-03-24,2022-08-21 11:01:50.534942
user_05551,25.0,13.48,2,0,pwilliams@example.org,Kevin,Flores,Male,USA,New Jersey,Watkinsfurt,Laptop,2023-01-30,2023-01-26 14:52:26.450098
user_05553,30.0,14.55,1,1,brandonpeters@example.org,Andrew,Green,Female,Canada,British Columbia,Ericmouth,Laptop,2023-03-23,2024-03-15 12:35:02.077695
user_05555,26.0,18.1,3,0,gilbertamy@example.com,Samantha,Ward,Female,USA,Virginia,Richardland,Tablet,2025-04-01,2023-02-21 12:55:20.630539
user_05555,26.0,18.1,3,0,gilbertamy@example.com,Samantha,Ward,Female,USA,Virginia,Richardland,Tablet,2025-04-01,2023-02-21 12:55:20.630539
user_05567,42.0,60.5,3,1,tstone@example.org,Mary,Olson,Male,Canada,Quebec,Andrewburgh,Gaming Console,2025-02-03,2022-12-02 08:23:22.907620
user_05574,33.0,22.57,2,0,jeff24@example.com,Samuel,Clark,Male,USA,Tennessee,Sandersfort,Tablet,2023-02-23,2023-10-07 07:25:35.354302
user_05577,50.0,16.91,1,1,marco77@example.com,Scott,Garcia,Male,USA,Illinois,South Charleneland,Tablet,2024-06-01,2024-10-04 03:04:19.048687
user_05578,20.0,13.48,3,0,keithcrosby@example.org,Kyle,Patel,Male,Canada,Quebec,South Haley,Tablet,2024-12-31,2023-01-28 08:59:53.527799
user_05584,52.0,13.48,2,0,normacarson@example.org,Carrie,Sullivan,Male,Canada,Alberta,Patrickshire,Smart TV,2024-06-16,2023-01-20 14:17:54.058067
user_05588,11.0,13.48,3,1,anthony34@example.org,William,Hart,Female,USA,New Jersey,Moralesmouth,Desktop,2024-07-29,2023-11-29 06:43:43.210047
user_05593,42.0,14.56,3,1,vpena@example.org,Thomas,Ferguson,Male,Canada,New Brunswick,Spencerbury,Mobile,2023-05-26,2022-12-24 19:49:43.891371
user_05600,38.0,10.56,3,1,joycewalker@example.com,Bethany,Jackson,Male,USA,North Carolina,Butlerland,Smart TV,2023-09-27,2022-12-01 01:07:13.232471
user_05611,26.0,12.33,1,0,jamesthomas@example.com,Laura,Morrow,Other,USA,Washington,New Thomas,Gaming Console,2024-08-10,2024-06-21 04:38:32.967077
user_05622,33.0,17.83,4,0,ellisrichard@example.net,Matthew,Soto,Female,USA,Pennsylvania,Russellhaven,Desktop,2024-11-01,2024-06-08 09:09:29.630341
user_05624,32.0,13.48,2,0,devonmckenzie@example.net,Robert,Jones,Female,Canada,Alberta,Edwinview,Tablet,2023-09-22,2023-10-07 16:03:29.897921
user_05633,16.0,5.64,2,0,mendozajanet@example.com,Zachary,Munoz,Male,Canada,New Brunswick,Wardfurt,Tablet,2023-03-31,2023-10-09 16:56:55.188084
user_05638,38.0,13.48,2,0,kevingonzalez@example.com,Brenda,Collins,Male,USA,Illinois,North Wesley,Gaming Console,2022-12-03,2022-11-06 07:41:48.396880
user_05638,38.0,13.48,2,0,kevingonzalez@example.com,Brenda,Collins,Male,USA,Illinois,North Wesley,Gaming Console,2022-12-03,2022-11-06 07:41:48.396880
user_05639,43.0,10.82,3,0,katie00@example.org,Tara,Powers,Male,Canada,Saskatchewan,Mooretown,Tablet,2023-12-09,2024-12-02 00:51:06.788977
user_05649,27.0,36.06,3,1,norrisryan@example.net,Jill,Bradley,Female,USA,Pennsylvania,Port Samantha,Desktop,2025-06-25,2024-09-15 15:58:45.149410
user_05666,22.0,23.69,4,0,kimberly25@example.org,David,Blackwell,Male,Canada,Manitoba,South Catherinestad,Mobile,2025-05-05,2023-05-09 10:20:17.167040
user_05667,43.0,13.48,3,0,swilliams@example.org,Michael,Diaz,Female,USA,Florida,East Brian,Desktop,2025-06-18,2025-06-05 20:26:26.432034
user_05667,43.0,13.48,3,0,swilliams@example.org,Michael,Diaz,Female,USA,Florida,East Brian,Desktop,2025-06-18,2025-06-05 20:26:26.432034
user_05672,43.0,18.54,2,0,estradatyler@example.org,Crystal,Hampton,Female,USA,North Carolina,Lake Whitneymouth,Gaming Console,2024-05-02,2025-08-01 02:24:11.976815
user_05687,35.0,10.05,3,0,brettmartinez@example.net,Renee,Figueroa,,USA,North Carolina,Carrollfurt,Laptop,2022-11-14,2025-06-09 10:52:35.031301
user_05687,35.0,10.05,3,0,brettmartinez@example.net,Renee,Figueroa,,USA,North Carolina,Carrollfurt,Laptop,2022-11-14,2025-06-09 10:52:35.031301
user_05699,14.0,7.69,3,0,hernandezbrianna@example.org,Steven,Wilkerson,Other,USA,Indiana,North Johnville,Laptop,2022-10-21,2023-09-05 11:09:22.323695
user_05702,32.0,17.3,3,1,brooke78@example.net,Kevin,Olson,Male,USA,New York,North Beverlyberg,Tablet,2024-12-01,2023-06-12 07:30:26.824834
user_05720,29.0,13.48,2,0,xwright@example.com,Patricia,Pace,Female,USA,Maryland,Trevorbury,Desktop,2024-09-22,2024-08-31 06:21:59.200527
user_05721,22.0,39.18,2,1,uturner@example.com,Stephanie,Huff,Female,USA,Arizona,Jacobchester,Desktop,2024-10-21,2025-07-16 06:36:48.428757
user_05723,41.0,2.33,2,1,dixondavid@example.net,Laura,Brown,,Canada,Nova Scotia,East Rebeccastad,Desktop,2023-03-28,2024-03-10 05:50:56.362408
user_05731,34.0,3.45,3,0,ericperez@example.org,Anthony,Morrison,Male,Canada,Quebec,New Micheleside,Smart TV,2022-09-11,2023-07-28 20:04:45.711992
user_05731,34.0,3.45,3,0,ericperez@example.org,Anthony,Morrison,Male,Canada,Quebec,New Micheleside,Smart TV,2022-09-11,2023-07-28 20:04:45.711992
user_05753,29.0,9.7,4,0,evillarreal@example.org,Lorraine,Turner,,USA,Virginia,Nicholasstad,Laptop,2025-01-27,2023-08-23 02:47:47.333508
user_05757,44.0,65.85,2,1,williamsonpaul@example.net,Howard,Johnson,Female,USA,Massachusetts,Leonardberg,Laptop,2025-06-26,2023-01-05 20:06:55.478134
user_05759,37.0,5.62,4,0,rodrigueznicole@example.org,Jennifer,Cannon,Male,USA,Michigan,Hamptonberg,Mobile,2024-06-29,2024-08-17 01:13:28.183465
user_05776,40.0,21.51,3,1,frances12@example.org,Connor,Long,Male,USA,Georgia,East Tamara,Laptop,2024-08-10,2024-11-22 12:42:24.016876
user_05781,54.0,6.92,2,0,graceolson@example.org,Steven,Andrews,Male,USA,Washington,Williamsmouth,Smart TV,2024-06-02,2024-05-26 07:39:03.132141
user_05795,41.0,37.03,2,0,heidi75@example.org,Jennifer,Thompson,Male,Canada,Nova Scotia,Payneshire,Mobile,2023-06-02,2023-01-16 17:50:11.443845
user_05801,18.0,20.65,4,0,tracywilliams@example.org,Gary,Morgan,Female,USA,Washington,West Catherineland,Desktop,2022-08-25,2023-06-15 15:43:05.222459
user_05801,18.0,20.65,4,0,tracywilliams@example.org,Gary,Morgan,Female,USA,Washington,West Catherineland,Desktop,2022-08-25,2023-06-15 15:43:05.222459
user_05806,31.0,8.32,3,0,nancy13@example.net,Travis,Pham,Female,Canada,Alberta,North Jennifer,Tablet,2024-11-26,2025-03-01 22:19:38.604012
user_05814,16.0,56.48,3,0,trevorortiz@example.com,Maria,Chen,Female,Canada,Newfoundland and Labrador,Jamesberg,Mobile,2024-03-16,2024-02-18 09:08:32.270442
user_05818,46.0,5.15,3,1,amberpierce@example.org,Tiffany,Hicks,,USA,Tennessee,New Ethan,Mobile,2025-05-29,2025-06-26 09:32:16.079000
user_05820,35.0,13.48,3,1,glenn40@example.org,Gabrielle,Griffin,Female,Canada,Prince Edward Island,South Michaelmouth,Tablet,2024-09-28,2025-04-21 15:36:16.137249
user_05824,27.0,43.8,3,0,brandon84@example.com,Michael,Hawkins,Male,USA,Washington,Andreastad,Tablet,2023-01-21,2023-10-31 07:37:29.213480
user_05835,16.0,17.45,1,0,fmoore@example.net,Joshua,Wheeler,Male,USA,Washington,South Patriciaton,Gaming Console,2025-01-22,2023-11-04 03:45:32.066572
user_05840,25.0,6.35,2,0,uhill@example.net,Tara,Davis,,Canada,Ontario,East Melissaside,Tablet,2025-06-21,2025-01-10 07:33:15.755643
user_05840,25.0,6.35,2,0,uhill@example.net,Tara,Davis,,Canada,Ontario,East Melissaside,Tablet,2025-06-21,2025-01-10 07:33:15.755643
user_05851,45.0,6.26,3,1,brendataylor@example.net,John,Aguirre,Female,Canada,Prince Edward Island,Bartonview,Mobile,2023-01-21,2024-06-11 12:02:25.051428
user_05852,27.0,30.4,3,1,sherri07@example.net,Doris,Taylor,Female,USA,Washington,Catherinefort,Gaming Console,2022-10-29,2025-07-27 02:25:47.431604
user_05871,32.0,2.74,2,1,denise01@example.org,Ryan,Villarreal,Female,USA,New Jersey,Petersonside,Desktop,2025-05-09,2024-04-21 22:25:02.395897
user_05879,45.0,21.69,4,1,andersonalicia@example.net,Steven,Burch,Male,Canada,British Columbia,Coxton,Desktop,2023-11-13,2023-07-21 23:30:43.934610
user_05880,63.0,9.09,2,0,pamela74@example.com,James,Mckinney,Prefer not to say,USA,Arizona,West James,Mobile,2023-07-18,2022-11-15 06:20:46.923604
user_05889,35.0,15.3,3,0,williamscott@example.com,Patrick,Morgan,Female,USA,Ohio,Jameston,Gaming Console,2023-06-16,2024-01-08 07:43:59.276555
user_05890,40.0,13.48,2,0,watkinsjeanne@example.com,Seth,Zimmerman,Female,USA,Pennsylvania,Tinaville,Smart TV,2025-04-24,2024-12-15 02:29:29.525716
user_05892,28.0,24.38,2,0,collinsgina@example.org,Latoya,Hoffman,Male,USA,Florida,Barbarahaven,Tablet,2025-06-16,2024-06-18 15:08:55.642276
user_05906,24.0,2.3,1,0,david68@example.net,Daniel,West,Female,USA,California,South Christinafurt,Laptop,2023-11-13,2023-08-17 09:59:59.442735
user_05921,32.0,11.04,3,0,jonathan17@example.com,Diane,Jones,Male,USA,Arizona,North Antoniotown,Smart TV,2024-11-16,2023-03-10 23:18:15.488539
user_05925,32.0,18.35,3,0,janet74@example.net,Danny,Miller,Female,USA,Maryland,South Pamela,Laptop,2022-10-26,2024-06-10 03:49:40.623887
user_05927,44.0,7.96,1,1,johndyer@example.org,Paul,Mcmillan,Female,USA,Virginia,Jonesbury,Tablet,2023-02-17,2022-10-31 10:01:37.952158
user_05949,43.0,12.26,4,0,callahankenneth@example.com,Patrick,Fuller,Prefer not to say,USA,Pennsylvania,East Kyle,Gaming Console,2025-04-17,2025-02-24 00:12:24.549106
user_05950,18.0,1.13,2,0,clarkmatthew@example.com,Jennifer,Lopez,,USA,Virginia,Rodriguezbury,Gaming Console,2024-02-29,2025-05-04 22:32:02.235933
user_05952,40.0,9.8,2,1,wpearson@example.net,Gabrielle,Zimmerman,Male,USA,Illinois,Robertsfurt,Gaming Console,2022-09-13,2023-07-04 16:57:11.420947
user_05959,28.0,13.48,1,0,kelsey73@example.org,Kristen,Malone,Other,USA,Maryland,Hendersonville,Gaming Console,2023-02-12,2023-10-20 15:11:26.636867
user_05965,36.0,7.49,2,1,danielsalec@example.org,Jessica,Fuentes,Female,USA,Maryland,Mariaview,Gaming Console,2024-11-17,2025-01-23 18:47:50.020648
user_05971,34.0,13.89,1,0,reedbradley@example.org,Benjamin,Townsend,,USA,Massachusetts,Popebury,Mobile,2025-05-06,2025-01-20 06:21:03.300036
user_05974,54.0,8.66,1,1,vernon89@example.org,David,Martin,Female,Canada,Newfoundland and Labrador,New Jeffreyborough,Smart TV,2023-02-21,2024-04-18 18:05:13.407877
user_05978,23.0,11.43,2,0,brianamckinney@example.com,Rodney,Robbins,Female,USA,New York,West Jasmineview,Laptop,2025-02-21,2025-04-26 17:21:56.456518
user_05994,20.0,12.67,3,1,marybrown@example.com,Joshua,Anderson,Female,Canada,Newfoundland and Labrador,Elizabethfort,Desktop,2024-10-05,2024-11-01 01:11:56.298918
user_05996,48.0,21.94,2,1,brownteresa@example.org,Thomas,Allen,Male,USA,Indiana,Cookville,Tablet,2023-06-07,2024-01-28 03:38:22.840802
user_05997,33.0,3.5,1,0,kgarrison@example.net,Renee,Archer,Female,USA,Florida,New Ronaldborough,Tablet,2023-10-30,2024-01-20 21:35:50.733399
user_05997,33.0,3.5,1,0,kgarrison@example.net,Renee,Archer,Female,USA,Florida,New Ronaldborough,Tablet,2023-10-30,2024-01-20 21:35:50.733399
user_06000,27.0,13.48,2,0,hollanddarrell@example.com,Laurie,Austin,Male,USA,California,Smithbury,Gaming Console,2023-01-14,2023-06-30 04:57:59.279215
user_06000,27.0,13.48,2,0,hollanddarrell@example.com,Laurie,Austin,Male,USA,California,Smithbury,Gaming Console,2023-01-14,2023-06-30 04:57:59.279215
user_06002,57.0,41.16,1,0,hoodmelissa@example.net,Kelly,Quinn,Male,USA,Georgia,West Juliehaven,Smart TV,2022-12-15,2022-10-06 05:58:54.210814
user_06016,49.0,8.52,2,0,whitenicole@example.com,Tanner,Brown,Female,USA,New York,Colehaven,Smart TV,2023-03-07,2024-03-23 09:58:54.211222
user_06036,23.0,13.48,2,0,walkerryan@example.org,Kayla,Whitney,,USA,Virginia,Wadetown,Desktop,2023-05-19,2022-10-14 10:06:33.552500
user_06040,20.0,13.48,3,0,matthewthompson@example.org,Scott,Carroll,Female,Canada,New Brunswick,East Taraville,Desktop,2022-12-28,2023-10-09 22:55:31.025160
user_06064,37.0,12.98,4,1,ygutierrez@example.com,Kyle,Brady,Female,USA,Texas,West Stevehaven,Desktop,2025-01-21,2024-10-15 14:04:37.077889
user_06072,42.0,8.85,2,1,kevin44@example.net,Amanda,Tran,Male,Canada,Saskatchewan,South Holly,Laptop,2022-12-12,2025-01-25 22:36:07.510833
user_06072,42.0,8.85,2,1,kevin44@example.net,Amanda,Tran,Male,Canada,Saskatchewan,South Holly,Laptop,2022-12-12,2025-01-25 22:36:07.510833
user_06087,47.0,13.48,1,0,ashley88@example.com,Jessica,Deleon,Male,Canada,Quebec,South Holly,Tablet,2024-07-04,2023-02-15 10:32:04.752721
user_06104,44.0,13.48,3,1,millerthomas@example.net,Ryan,Fitzgerald,Male,USA,Indiana,West Rogerview,Tablet,2024-03-15,2023-07-12 15:19:38.916234
user_06111,27.0,15.58,3,0,ericmay@example.org,Emily,Blair,Male,USA,Michigan,North Stevenport,Laptop,2023-06-15,2023-03-22 09:22:57.048638
user_06111,27.0,15.58,3,0,ericmay@example.org,Emily,Blair,Male,USA,Michigan,North Stevenport,Laptop,2023-06-15,2023-03-22 09:22:57.048638
user_06115,41.0,17.45,1,0,solisbonnie@example.com,Gabriella,Harris,Prefer not to say,USA,Pennsylvania,South Ericaport,Laptop,2022-10-21,2023-01-18 23:16:03.869362
user_06127,34.0,10.66,3,0,chapmantyler@example.net,Cynthia,Wright,Male,Canada,Newfoundland and Labrador,Robinsonbury,Desktop,2023-02-16,2024-03-17 07:04:18.397983
user_06131,70.0,17.93,2,1,stephanie15@example.org,Michelle,Hudson,Male,Canada,New Brunswick,Riveraville,Desktop,2025-04-08,2023-03-25 09:49:29.177515
user_06133,65.0,13.47,1,0,vernonjohnson@example.com,Michael,Smith,Male,Canada,Prince Edward Island,South Linda,Smart TV,2023-10-14,2023-11-11 18:33:28.233995
user_06135,37.0,9.71,3,0,kyle16@example.org,Alex,Brooks,Male,USA,Arizona,Port Melissa,Tablet,2023-05-04,2024-10-02 06:38:11.447964
user_06137,31.0,11.43,2,0,briannaclark@example.net,Jacob,Hammond,Prefer not to say,USA,Missouri,Lake Emmabury,Mobile,2025-03-04,2024-09-24 15:03:27.269483
user_06153,31.0,11.6,2,0,mariopham@example.org,David,Evans,Male,USA,Michigan,Hamiltonbury,Gaming Console,2023-01-15,2023-08-11 19:41:02.217007
user_06155,40.0,11.66,3,1,catherinewilliams@example.com,Cindy,Callahan,Male,Canada,Quebec,Gonzalezport,Smart TV,2023-07-16,2024-11-27 11:20:33.685457
user_06155,40.0,11.66,3,1,catherinewilliams@example.com,Cindy,Callahan,Male,Canada,Quebec,Gonzalezport,Smart TV,2023-07-16,2024-11-27 11:20:33.685457
user_06164,39.0,13.48,3,0,deborah25@example.com,Eric,Diaz,Male,USA,Wisconsin,South Jamie,Desktop,2025-02-06,2024-03-24 20:02:17.158332
